"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"600398.SH",0.01780975,0.0199355,0.0207811,0.01821343,0.01278253,0.02283243,0.02551235,0.02665393,0.01505312,0.0134943,0.00969183,0.01586215,0.01990977,0.026672,0.03613982,0.04087617,0.0459982,0.04519848,NA,0.05424717,0.05257968,0.04264928,0.03124292,0.03572408,0.0378425,0.0350125,0.02455425,0.02767213,0.0305464,0.03091553,0.02326463,0.01653465,0.0187406,0.02259527,0.02667565,0.03733493,0.0440884,0.03853707,0.0294206,0.04532485,0.0526756,NA,0.02285232,0.02132053,0.02180457,0.0224909,0.0139073,0.00947907,0.00605045,0.00659788,0.00958495,0.01191165,0.01357665,0.01282808,0.0112666,0.00799783,0.00499138,0.00461567,0.00627535,0.00953773,0.01131738,0.01186422,0.01160348,0.01314105,0.01218533,0.01098042,0.01015943,NA,NA,0.02697265,0.03442992,NA,0.03141508,0.02132365,0.01983777,0.01620062,0.01440562,0.009491,0.00794667,0.00578508,0.00931353,0.01123067,0.0130554,0.01137145,0.01199848,0.01422842,0.01533475,0.01500193,0.01405198,0.01337528,0.0184381,0.0230141,0.02345318,0.01796818,0.01235223,0.00878035,0.0070693,0.00719027,0.00778372,0.00887488,0.00757153,0.00673923,0.00656183,0.00655233,0.0058562,0.00478512,0.00409258,0.0037417,0.00361835,0.00362907,0.00333108,0.00255097,0.00206308,0.00170238,0.00165803,0.0014044,0.00151058,0.0018973,0.00229132,0.00244637,0.00211925,NA,0.00340165
"600399.SH",0.03585438,0.03493977,0.03638442,0.03031638,0.01952913,0.01922037,0.01709848,0.02026642,0.01468678,0.0141775,0.00989183,0.01973545,0.0311689,0.03437925,0.0395406,0.03158362,0.04252375,0.04166348,0.05180147,0.0556024,NA,0.04203753,0.02898707,0.03046367,NA,0.02801105,0.02381855,0.0206891,0.02110402,0.01538443,0.01289957,0.01132763,0.01551315,0.024965,0.03352762,0.0389823,0.03949568,0.0280714,0.02606137,0.0243317,0.03276193,0.030266,0.02409833,0.03957095,0.0527559,0.05426133,0.03147645,0.01888857,0.01158435,0.01048897,0.01060277,0.01605008,0.01654005,0.0183365,0.01274068,0.01139975,0.00745433,0.01814978,0.02229392,0.02174955,0.01637675,0.02711555,0.03426057,0.03420948,0.02437247,0.01613615,0.01377135,0.0114848,0.01223822,0.02957548,0.0345734,0.045218,0.02806385,0.02224233,0.01840777,0.02105857,0.02399688,0.02671892,0.03423928,0.04948987,0.05158058,0.0526973,0.03964218,0.02713668,NA,0.02738668,0.02490903,0.03295862,0.03533068,0.0461956,0.0576418,0.06684795,0.07124418,0.0626489,0.05920577,0.0516207,0.04427407,0.04840728,0.04198283,0.04596983,0.03262995,0.02616508,0.02078297,0.0279953,0.02969113,0.02522675,0.01899395,0.02486157,0.02551395,0.02396677,0.02454647,0.02559762,0.03216017,0.02448782,0.02075637,0.01737755,0.02095162,0.02426427,0.01844475,0.01153917,0.00749545,NA,NA
"600400.SH",0.05943093,0.04943858,0.05237335,0.04033732,0.03186098,0.02312927,0.01848592,0.02443578,0.0205522,0.01889748,0.00944128,0.01379952,0.02917713,0.03534557,0.05162845,0.05208347,0.05655052,0.05288367,0.05384523,0.0572325,0.07099407,0.06732648,0.06207743,0.06116872,0.05822827,0.05188978,0.03819585,0.03811275,0.03965502,0.03732058,0.02596403,0.02035362,0.03236775,0.04160688,0.05263587,0.06887435,0.05862578,0.06095865,0.05286453,0.07112368,0.05865523,0.04805092,0.04666742,0.04207272,0.03571037,0.0131086,0.01303448,0.01163537,0.0099885,0.00712158,0.01018183,0.01366583,0.02626037,0.02439615,0.0209798,0.00778897,0.00488392,0.00484947,0.00409632,0.00466782,0.0048158,0.0059563,0.0067177,0.00810303,0.00690495,0.00595138,0.00481903,0.00491472,0.00773,0.02306267,0.03393973,0.0364635,0.02098733,0.01151317,0.0104455,0.01503168,0.01548783,0.01227832,0.00694908,0.00908658,0.01241438,0.01738493,NA,0.02967933,0.02792445,0.02248263,0.01947287,0.02329387,0.0289374,0.03530695,0.03712782,0.03990117,0.03973443,0.04222915,0.03829687,0.03620877,0.02178108,0.0169703,0.0140627,0.01332337,0.01357375,0.01244528,0.01017322,0.00994927,0.01589845,0.0147021,0.0133877,0.00790577,NA,NA,NA,NA,NA,0.0119288,0.0117986,0.0076859,0.0066396,0.00555518,0.00521178,0.0043856,0.00334075,0.00312587,0.00311173
"600401.SH",0.05955,0.06384282,0.05987733,0.05148208,0.04293358,0.03697857,0.02106187,0.0143676,0.0085678,0.00879878,NA,0.01213627,0.02555872,0.03697402,0.05504878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07885333,0.07803865,0.06792348,0.06342698,0.04928682,0.06937568,0.06562563,0.04725107,0.04212215,0.0365315,0.03732747,0.0372104,0.04875727,0.0503914,0.04214048,0.04136298,0.03753622,0.04738248,0.04073763,0.0463838,0.06617318,0.07249583,0.05797768,0.0303545,0.02834955,0.03192523,0.03129895,0.02175442,0.02041442,0.01829985,0.023922,0.0288774,NA,0.03684758,0.03810783,0.05537237,0.06070935,0.08057797,0.10943463,0.10221693,0.08022237,0.05130655,0.0467799,0.04259577,0.03582443,0.03298362,NA,0.0295685,0.02638528,0.02061902,0.01963618,0.02292138,0.02245442,0.02051847,0.015538,0.01374095,0.01440038,0.01757402,0.01818327,0.0152643,0.01336427,0.01317098,0.01428647,0.01330412,0.0127268,0.01197292,0.01116635,0.01104737,0.01044708,0.00828285,0.00834672,0.0098802,NA
"600403.SH",0.04079263,0.03893515,0.03763755,0.03284697,0.01940285,0.0253858,0.0245229,0.02665177,0.01706015,0.01570738,0.01592608,0.02411038,0.03162115,0.03193377,0.03620742,0.04544588,0.06644848,0.0634335,0.05674593,0.0460568,0.0442496,0.03818968,0.03187563,0.02795542,0.03149862,NA,0.0414124,0.04347123,0.04330583,0.0274368,0.02210985,0.0180168,0.02378125,0.02735242,0.03504237,0.03060817,0.02881053,0.01682908,0.0151607,0.01372713,0.01493538,0.01133047,0.00745737,0.00461357,0.0052343,0.00561592,0.00506317,0.00446238,0.00336595,0.00450097,0.00858797,0.01067532,0.01120833,0.00800008,0.00790708,0.00874572,0.00987185,0.01162722,0.0124484,0.01425898,0.01910722,0.0236975,0.02555098,0.02475515,0.02304645,0.02324535,0.0235239,0.02542285,0.03262755,0.03202592,0.03240047,0.02059622,0.01429597,0.00610842,0.00510178,0.00500415,0.00489838,0.00798665,0.00862773,0.01386708,0.01743838,0.02031785,0.01495333,0.007794,0.00561967,0.00642487,0.00607695,0.00489725,0.00656487,0.00834913,0.0099528,0.00881858,0.00659467,0.00453808,0.00372827,0.00636597,0.00682917,0.00665808,0.00484455,0.0053481,0.00598662,0.00637833,0.0071256,0.00597583,0.00374663,0.002709,0.00234067,0.0022922,0.0024411,0.00220255,0.0016958,0.00189495,0.00170248,0.00150343,0.00100848,0.00120653,0.0015064,0.00170027,0.00135057,0.0010559,0.00074317,0.000792,0.00083067
"600405.SH",0.0377299,0.05670305,0.05348337,0.04833827,0.02330117,0.02517122,0.02300325,0.02813152,0.01826137,0.02206775,0.017259,0.02441722,0.02817332,0.02980752,0.03646532,0.03651668,0.04718272,0.04829015,0.05109075,0.04744777,0.03761873,0.02798132,0.02069263,0.03537857,0.04375085,0.05307167,0.04940063,0.03763917,0.03910152,0.04515177,0.0431917,0.0398027,0.04638485,0.05483198,0.05390162,0.04547692,NA,0.02140625,0.01929817,0.02653822,0.03114322,0.02497368,0.01673715,0.01335032,0.02801788,0.02791062,0.02530992,0.03391173,0.04747988,0.05353082,0.04429842,0.0389982,0.05081083,0.04395,0.03274272,0.0115828,0.0094452,0.01022248,0.0120238,0.01210832,0.01131557,0.01372533,0.02020302,0.02622233,0.02855948,0.0242966,0.02582693,0.02581505,0.02197203,0.02311288,0.02364525,0.02174777,0.01520443,0.01204355,0.02161803,0.05377298,0.06944637,0.05939078,0.03810277,0.07097042,0.08616998,0.09260868,0.06736923,0.05438882,0.04796155,0.03392972,0.03529705,0.04854293,0.06650658,0.08728927,0.09845218,0.12015167,0.10936148,NA,0.12767695,0.14219882,0.14722337,0.10044357,0.07491568,0.06986243,0.08286773,0.0679895,0.06531568,0.04942202,0.04042102,0.02673867,0.0163656,0.01704357,0.01578492,0.01407293,0.01036568,0.0119754,0.01982592,NA,0.0268005,0.02301417,0.02682208,0.033318,0.03335712,0.02735115,0.01202442,0.0085113,0.00856897
"600406.SH",0.01484087,0.0138848,0.01232212,0.0116051,0.01029612,0.0133987,0.01242755,0.00972822,0.00545508,0.00587327,0.00472073,0.0101729,0.01167522,0.01196347,0.013267,0.01255613,0.01670262,0.01566777,0.01872665,0.02092765,0.01756172,0.01754858,NA,0.01403895,0.01148753,0.00918645,0.00787378,0.008446,0.01060427,0.01139175,0.01103832,0.00889685,0.00789407,0.00735205,0.0080198,0.00826645,0.00810595,0.00692482,0.00638438,0.00661345,0.00668143,0.00613948,0.0046812,0.00343652,0.00394577,0.00381938,0.0040142,0.00370117,0.00377363,0.00407768,0.00442118,0.00530142,0.00506067,0.00544818,0.00512678,0.00624142,0.00624373,NA,NA,0.00604293,0.00745673,0.00926638,0.0097804,0.01069598,0.0100709,0.01077353,0.01029657,0.00997545,0.00952095,0.0096133,0.01028165,0.01013932,0.00975778,0.00816308,0.01124725,0.01384415,0.01577167,0.01205233,0.00961875,0.00982718,0.01197068,0.0170261,0.01846558,0.01867622,0.0186851,0.02039812,0.02024007,0.02439407,0.03358227,0.03976627,0.04040615,0.03988243,0.03525437,0.02918612,0.02450158,0.02420167,0.02199517,0.02151647,0.01689273,0.01655203,0.01136398,0.00988805,0.00798588,0.00836773,0.009366,0.00994937,0.00862122,0.00785567,NA,NA,NA,NA,NA,NA,0.0152474,0.01593073,0.01337728,0.0096147,0.00967588,0.01429052,0.01464335,0.01496992,0.01218232
"600408.SH",0.0239145,0.02984598,0.03542643,0.03779308,0.0427703,0.04359792,0.04793812,0.03860803,0.03480683,0.03236992,0.0281277,0.02711863,0.02626148,0.02762298,0.03601768,0.03656268,0.04261598,0.04922925,0.05539288,0.06714253,0.05925365,0.04908863,0.0392468,0.0390878,0.03383997,0.02707248,0.01725095,0.0133178,0.01262813,0.01419395,0.01281937,0.01219837,0.013287,0.01694658,0.02887052,0.03197415,0.02890218,0.01738408,0.01695615,0.02686018,0.04409213,0.04935903,0.04398267,0.0338828,0.0266415,0.02094768,0.01349713,NA,0.0087003,0.01125307,0.0150007,0.01560893,0.01388838,0.00999447,0.00762913,0.00645825,0.00606837,0.00686432,0.00693602,0.01257478,0.01600397,0.0184365,0.01569138,0.0128601,0.00833358,0.00595423,0.00542553,0.00624282,0.00993092,0.01115658,0.01134393,0.00863585,0.00481942,0.00381905,0.00459743,0.00541697,0.00618328,0.00762817,0.00696122,0.00835615,0.02096312,0.03209668,0.03607083,0.03215278,0.03453072,0.0334027,0.0282594,0.03206167,NA,NA,NA,NA,NA,0.04125392,0.04970018,0.03749083,0.0289739,0.02040193,0.01678667,0.02003502,NA,NA,NA,NA,NA,NA,0.02643888,0.04306407,0.0407938,0.02641107,0.01199043,0.00973223,0.00960292,0.01211452,0.01383253,0.01797342,0.02348492,0.02693803,0.02288202,0.01602748,0.00882463,0.00896978,0.01035948
"600409.SH",0.02333608,0.0229942,0.022126,0.02295818,0.02260025,0.0330941,0.04275083,0.04884283,0.03955813,NA,0.0195572,0.02249675,0.0255584,0.0271681,0.03492548,0.03513658,0.0397669,0.030939,0.02758765,0.0313566,0.03471123,0.03435345,0.02317972,0.02356257,0.02503417,0.0256887,0.02162942,0.01701365,0.02096122,0.0278463,0.0272317,NA,0.02275788,0.0188759,0.02460493,0.02818945,0.0256272,0.01669025,0.0123692,0.0138117,0.01668042,0.02467272,0.03179917,0.03665812,0.03147437,0.0176273,NA,0.0121691,0.0102101,0.00840972,0.00784152,0.01029122,0.01092315,0.00912473,0.00674653,0.00531552,0.00478355,0.00413573,0.00507162,0.00447447,0.00571307,0.0079907,0.01070665,0.01120933,0.00889195,0.00603203,0.00485923,0.00489823,0.00573027,0.00730088,0.00857205,0.0073158,0.00656927,0.00483065,0.00546827,0.00864578,0.01200428,0.0115536,0.00701,0.005623,0.01028693,0.01932413,0.02171143,0.02202352,0.02263937,0.02673723,0.02890307,0.02575687,0.0279734,0.03038423,0.04118075,0.04644837,0.03977875,0.02626318,0.01941183,0.01913587,0.01792858,0.01645022,NA,0.01489222,0.01368472,0.01091978,0.00888488,0.01196235,0.01337918,0.0116033,0.00973163,0.00873645,0.01145313,0.01247605,0.01261455,0.01080467,0.014203,0.01331453,0.01372055,0.0161612,0.02607085,0.03019675,0.02483762,0.02015942,0.01653027,0.02010323,0.02229468
"600410.SH",0.01797717,0.02713638,0.02876153,0.02936742,0.02256867,0.03317407,0.0370313,0.03307887,0.01780533,0.01318725,0.0083739,0.01043488,0.01350342,0.01690827,0.02017113,0.02050318,NA,0.02392977,0.01937418,0.01984752,0.01596215,0.01668978,0.01367795,0.0164668,0.01893933,0.02404187,0.0189208,0.01569702,0.0145704,0.01647408,0.01705118,0.01691175,0.0170909,0.02607027,0.03919313,0.04847892,0.04116932,0.02433937,NA,0.0190941,0.02130527,0.0166879,0.0134345,0.01026488,0.01007957,0.00873125,0.01286288,0.018761,0.02054793,0.01869418,0.01785732,0.02193407,0.01975797,0.01754777,0.01343918,0.01046498,0.00626883,0.0078952,0.00833243,0.00818082,0.00908237,0.01299708,0.0152324,0.01420927,0.01128093,0.01709727,0.01761915,0.02195352,0.02542758,0.0292544,0.03038572,0.02097592,0.01556238,0.01381747,0.02298715,0.02831628,0.0302746,0.02461608,0.0429837,0.05517878,0.06578153,0.05649605,0.06251335,0.06168562,0.05984192,0.05714857,0.0504178,0.05268435,0.0689284,NA,NA,0.0875616,0.08156962,0.07770725,0.07629638,0.07887728,0.06752565,0.05392233,0.04833122,0.04447138,0.04323987,0.03438807,0.02769457,0.02568172,0.02275538,0.02219517,0.02838957,0.03114077,0.025545,0.01344108,0.0098375,0.00944932,0.01250162,0.01335887,0.01459072,NA,0.01479072,0.01867198,0.02084285,0.02140785,0.01765415,0.01609872,0.01438922
"600415.SH",NA,NA,NA,0.01269317,0.01173045,0.01047718,NA,0.0038987,0.00308662,0.00412862,0.00381457,0.00425467,0.00473218,0.00641948,0.00935952,0.01143895,0.01219212,0.01144998,0.0120913,0.01567362,0.01972178,0.02166482,0.01946635,0.01762458,0.01444615,0.01338687,0.01136273,0.01200532,0.01132482,0.01184587,0.01098092,0.01060442,0.01151425,0.01204045,0.01476157,0.01998933,0.01919782,0.01486972,0.00851918,0.0107014,0.01292653,0.01477652,0.0130679,0.0109042,0.00952668,0.00752425,0.00661505,0.00723118,0.01182688,0.01745037,0.02418453,0.02464535,0.02122982,0.02089735,0.02198,0.01964133,0.00950283,0.00546203,0.00325858,0.00246322,0.00354483,0.00523493,0.00605128,0.00567235,0.0042939,0.00393932,0.0038396,0.00514653,0.00595575,0.01220658,0.01610968,0.01608228,0.00963078,0.00483702,0.00479723,0.00427107,0.00441658,0.00332462,0.00306105,0.00401737,0.00600107,0.0089693,0.00881892,0.0118503,0.01570475,0.01825995,0.01719852,0.01511353,0.01691425,0.02443897,0.03693558,0.04313762,0.03844643,0.02496023,0.02139012,0.02013117,0.01930333,0.01234695,0.00892343,0.00882777,0.0098941,0.0075663,0.00538608,0.00416553,0.00496955,0.0065375,0.0068935,0.00917482,0.00924438,0.00887807,0.00601285,0.00469477,0.00392933,0.00400395,0.00346892,0.00324153,0.00288207,0.00313387,0.00318393,0.00357422,0.003143,0.00292073,0.00276532
"600416.SH",NA,0.02233015,0.02455652,0.02435658,0.02502258,0.0285816,0.02872292,0.02595583,0.01941118,0.01883227,0.0160049,0.02585657,0.03148348,0.04083993,0.05252488,0.06339853,0.06525995,0.06185512,0.06007745,0.05923008,0.05353153,0.04657482,0.03556777,0.03631025,0.03501607,0.0340432,0.02545595,0.02158435,0.02237305,0.02292963,0.02295887,0.01815838,0.0178238,0.01940732,0.02484992,0.02612032,0.02252647,0.01531033,0.01542678,0.01783425,0.01868263,0.0162804,0.01202267,0.01206203,0.01088585,0.01176443,0.01731373,0.02020825,0.01774823,0.01249453,0.01040383,0.01588667,0.01623842,0.01502583,0.00923618,0.00577173,0.00914318,0.01544503,0.01647543,0.01201885,0.00814682,0.0100964,0.01281983,0.01532048,0.01265463,0.0121094,0.00957733,0.01046812,NA,0.01275393,0.01536802,0.01540027,0.01086795,0.00801078,0.01382337,0.01768903,0.01991405,0.01603795,0.01094988,0.01212917,0.01451472,0.01718658,0.01627042,0.01501155,0.01728483,0.02003702,0.02094975,0.01902677,0.02006882,NA,NA,0.0378895,0.04531548,0.04793825,0.03828295,0.03240085,0.02748347,0.02198728,0.0177433,0.01628042,0.01530805,0.0137432,0.0135142,0.01633762,0.01764177,0.01451397,0.0117603,0.01056133,0.02357648,0.03093297,0.04116132,0.03444857,0.03143725,0.02157632,0.01581793,0.01111492,0.01127392,0.01080835,0.0114526,0.0156332,0.01606508,0.01396803,0.01163493
"600418.SH",0.01212213,0.01137345,0.01235823,0.01127297,0.00875243,0.00833208,0.00776362,0.00823095,0.00693475,0.00692077,0.0046852,0.00721733,0.00998032,0.01310127,0.02513463,0.02953428,0.03589332,0.03211572,0.0323316,0.0351213,0.03365085,0.03744488,0.03913735,0.041949,0.0414896,0.03507037,0.02876342,0.02549223,0.01980458,0.02037598,0.01993365,0.02548858,0.03120537,0.03474727,0.036895,0.03306497,0.02861775,0.02062788,0.0199549,0.02048663,0.02113767,0.01657007,0.01419727,0.01197047,0.01272812,0.01147208,0.01167005,0.0118666,0.01069655,0.00995512,0.01177397,0.01790267,NA,0.0185135,0.01272032,0.01117252,0.0078456,0.00871107,0.01044448,0.01101392,0.01169385,0.01341217,0.01589002,0.02155223,0.02848378,0.0309938,0.02707212,0.01975003,0.01910383,0.02045003,0.02108035,0.01803482,0.01646558,0.01555642,0.02259857,0.03757452,NA,NA,NA,0.05388263,0.04655807,0.0377985,0.02750458,0.02453158,0.03132605,0.03143537,0.03269308,0.02811635,0.03168197,0.04389443,0.05783253,0.06493397,0.07192475,0.06272298,0.06516615,0.0584974,0.05124995,0.03566337,0.02927078,0.02961285,0.03083083,0.0254177,0.02645577,0.0234284,0.02190348,0.02261638,0.02148942,0.02321665,0.01497135,0.01305935,0.01137953,0.01120537,0.01174278,0.01210573,0.01262295,0.01213178,0.0100192,0.01503508,0.02115362,0.02197555,0.01627423,0.01004807,0.00947428
"600419.SH",0.0220571,0.02369028,0.02313398,0.0216352,0.01614978,NA,0.01148712,0.0091992,NA,0.01120623,0.01316645,0.01537995,0.01646017,0.01668517,0.0171568,0.01724058,0.02138575,0.02363022,0.02549233,0.02649648,0.02783357,0.02935555,0.02636635,0.0253337,0.02316035,0.0237907,0.01949022,0.01435562,0.01587727,0.01651765,0.01523472,0.01071232,0.00931373,0.01268815,0.01487815,0.01764702,0.01425975,0.01318603,0.01152745,0.01306882,0.01282072,0.01060552,0.00905845,0.00686438,0.00602998,0.00671023,0.0083235,0.00989842,0.01087677,0.00870425,0.0089346,0.00801895,NA,NA,NA,NA,0.01153037,0.01536458,0.02913952,0.02933943,0.02970512,0.02104268,NA,NA,0.02480605,0.04784975,0.04863325,0.05059748,NA,0.04061913,0.04173052,0.0366722,0.0284688,0.01855897,0.01568407,0.01356112,0.01676905,0.01850297,0.02136468,NA,NA,0.02167548,0.01872143,0.01552517,0.0174674,0.01786173,0.01763225,0.02097553,0.02476818,0.0305621,0.03363003,0.05643223,0.06427098,0.0588437,0.03799807,0.03795842,0.0444201,0.03639078,0.02796283,0.02423248,0.02825828,0.03055377,0.02727657,0.02191295,0.01686107,0.01606087,0.01626405,0.0161364,0.01442773,0.0093611,0.00660423,0.00740838,0.00757348,0.00886477,0.00789508,0.00810113,0.005854,0.0075998,0.00855417,0.00996548,0.00827292,0.00722485,0.00726568
"600420.SH",0.01786017,0.02191397,0.02371027,0.02397615,0.01547198,0.01809325,0.01576203,0.01732852,0.0114449,0.0139341,0.0102372,0.01252407,0.01773075,0.02217403,0.02689385,0.02257103,0.02190703,0.01842803,0.01847555,0.0191592,0.01957302,0.01864597,0.01575892,0.01690328,0.01418763,0.01412192,0.01112245,0.01173827,0.01582135,0.01948095,0.01989318,0.01342452,0.01110892,0.01186822,0.01400315,0.01950757,0.0193434,0.0178363,0.01363067,0.01728038,0.01747477,0.01523227,0.00827118,0.00795018,0.0085422,0.00778267,0.00566498,0.00462152,0.00383075,0.00335875,0.00484643,0.00842103,0.00953772,NA,0.01424822,0.01580487,0.0116741,0.00591958,0.00422372,0.00305267,0.0036167,0.00542377,0.00904872,0.0119456,0.01307895,0.01306978,0.01255315,0.01293583,0.01141907,0.01323358,0.01353132,0.01140428,0.00825893,0.00571763,0.00726767,0.00858495,NA,0.01050615,0.01132107,0.0122965,0.01083238,0.01092287,0.01068447,0.01146788,0.01186538,0.01245683,0.01554967,0.02114373,0.02397415,0.02332537,0.01875292,0.02573657,0.02952585,0.02844338,NA,NA,NA,NA,NA,0.02774303,0.02595862,0.02260087,0.0143149,0.01055515,0.00782318,0.00852468,0.00743537,0.0089629,0.00852765,0.00766292,0.0052975,0.00674058,0.00804157,0.00960285,0.01037872,0.00996907,0.00982408,0.00880077,0.01005003,0.0095785,0.00969957,0.00904397,0.00911983
"600421.SH",NA,NA,NA,NA,NA,0.06173998,0.0486398,0.03730492,0.02723837,0.02232843,0.01703665,0.0170372,NA,0.0247019,0.03491015,0.03925453,NA,0.03617868,0.03388195,0.03524437,0.03747095,0.03064785,0.02919077,0.02413735,0.02380772,0.01986748,0.01500998,0.01384742,0.01816327,0.01966368,0.01987272,0.01619112,0.01594555,0.01700003,0.0192232,0.02523045,0.02192805,0.01444122,0.00980197,0.01254575,0.01816647,NA,0.01872912,0.01574568,0.01803653,0.0290215,0.02900575,0.02647257,0.01340632,0.01190287,NA,0.01661037,NA,0.01688077,0.01463303,0.0092407,0.00793923,0.00861735,0.0102223,0.01064695,0.01095567,0.01396853,0.01712095,0.01984342,0.01773528,0.01375888,0.01128435,0.01043477,0.01829103,0.02266392,0.02719798,0.02189157,0.01510413,0.00897983,0.0089391,0.01184758,0.01789865,0.01989767,0.01639048,NA,NA,NA,NA,NA,0.02109452,0.0229515,0.02617463,0.0219334,0.02434488,0.02896068,0.04201515,0.04972222,0.05343507,0.04393058,0.04032643,0.03215113,0.02902017,0.0233059,0.01716812,0.01335945,0.01186325,0.0117842,0.01156255,0.0116521,0.01392533,0.01594755,0.01849152,0.02840367,NA,0.03998275,0.03835548,0.0327837,0.02065257,0.01972038,0.0146488,0.01018572,0.00498538,0.00541665,0.00540522,0.00561913,NA,0.00483237,0.00426497
"600422.SH",0.0227268,0.02957965,0.03129165,0.03082648,0.02052552,0.02337453,0.02071602,0.03170913,0.02807612,0.0254872,0.0150579,0.01674335,0.02100663,0.02228687,0.02859238,0.03062927,0.03442565,0.03458655,0.03151785,0.03558552,0.03676183,0.03821608,0.04210752,0.04004492,0.03542715,0.02114273,0.01986057,0.01954212,0.02329913,0.02135017,0.02061598,0.01601468,0.01583148,0.0182887,0.02032182,0.02176723,0.01824332,0.01385162,0.01058117,0.01067555,0.00973893,0.00764185,0.00441865,0.00828647,0.01469857,0.01554842,0.01212675,0.00863537,0.00888743,0.00901703,0.00752185,0.00806838,0.00814225,0.01025697,NA,0.01117793,0.0095993,0.00656972,0.00651558,0.00506737,0.00581468,0.00600355,0.00669073,0.00752432,0.00645772,0.00879595,0.00928157,0.01251372,0.01161568,0.01191668,0.01081997,0.01084802,0.01104222,0.01206873,0.0161336,0.01797645,0.01655153,0.01227963,0.01002578,0.00996082,0.01187105,0.01532933,0.01839875,NA,0.02143895,0.02257077,0.02137097,0.02694473,0.02855445,0.03272355,0.03074272,0.03283962,0.02951257,0.0243116,0.02828185,0.03214712,0.03671863,0.02888133,0.02530592,0.0225952,0.02067893,0.01840898,0.01554648,0.01576155,0.01615705,0.01657217,0.01485837,0.01343777,0.01155337,0.00993075,0.00946248,0.00941132,0.009326,0.0079455,0.00732793,0.00702563,0.00718597,0.00996847,0.01157258,0.01230902,0.00867318,0.00780403,0.007633
"600423.SH",0.01836183,0.01775575,0.01956165,NA,0.02127247,0.02978528,0.0304058,0.02810433,0.01790555,0.01801058,0.01706313,0.0216474,0.02492665,0.02616308,0.0335621,0.03283658,0.04186332,0.0337061,0.03128892,0.02732017,0.03174905,0.03266342,0.02527587,NA,NA,0.02791448,0.02770603,0.01941385,0.01380538,0.0158612,0.01865195,0.02129845,0.02575022,0.0289677,0.03441722,0.03176365,0.0264773,0.01670162,0.01668537,0.0189833,0.02446932,0.0199263,0.01584227,0.00963203,0.00922497,0.01017453,0.00955517,0.01004122,0.00630977,0.00610598,0.00604635,0.0095288,0.01043608,0.01309858,0.01526195,0.01402435,0.00682043,0.00521707,0.00480483,0.00414703,0.00486002,0.00744517,0.00863585,0.0111195,0.00987195,0.01286095,0.01125043,0.00971735,0.00669678,0.00935633,0.01194587,0.01450153,0.01196717,0.01115947,0.00898303,0.00879687,0.00664627,0.00485112,0.00544557,0.00604457,0.00953085,0.01836118,0.02133705,0.02134733,NA,NA,NA,0.02111335,0.03207277,0.04406617,0.04848618,0.05843392,0.05795998,0.05127823,0.04291885,0.04199828,0.04699752,0.0390897,0.03428608,0.03336397,0.0366867,0.03785212,0.03579252,0.0329,0.03467008,0.03902327,0.04113075,0.06006548,0.05481403,0.05717608,0.04417922,0.03871435,0.03025873,0.02510173,0.01687703,0.0125334,0.01229873,0.01400883,0.01292048,0.01262465,0.01102758,0.0116968,0.01208487
