"","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131"
"000012.SZ",-0.878367199331661,-0.850452894437695,-0.548020066375269,-0.527309604914908,-0.499325526267296,-0.64716796556307,-0.715460983277719,-0.720164247131123,-0.875150827000341,-1.08875767922306,-1.11646645819117,-0.989661431375532,-1.0721131107531,-1.41632853924951,-1.03172082319016,-0.845401995574255,-0.497297077484772,-0.350980480268376,-0.23597580939944,-0.193476369645797,-0.0433415292258422,-0.0136449198415803,-0.264463254510589,-0.412310729192242,-0.472547688510777,-0.324710677349213,-0.765158870900194,-0.836555891261817,-0.966362819106052,-0.918206002472054,-0.803650669691684,-0.841699254889163,-0.687828118833499,-0.740240973984821,-0.644656610926106,-0.68332286341734,-0.827825818775498,-0.790659148962524,-0.737452326257222,-0.707876980681562,-0.647995917420223,-0.554574841272607,-0.477893345913314,-0.618617096165624,-0.734955763676852,-0.499362362523687,-0.494626220744663,-0.589263613870598,-0.593291343955531,-0.29674489770469,-0.632949426676475,-0.645505978571327,-0.661285103473323,-0.640687576816334,-0.706956387533896,-0.497998637889321,-0.67047479187638,-0.544748880812515,-0.546389220522466,-0.603574424550726,-0.890045052379222,-0.890522910142609,-1.09091181022908,-0.969962631363266,-0.833866711936144,-0.718099111154819,-0.694379465317355,-0.640061612568223,-0.48484685690025,-0.603002117260154,-0.580954960956818,-0.478198640715135,-0.430714397432191,-0.735592364747015,-0.63298648367422,-0.493491677054927,-0.494726101880475,-0.47737615040228,-0.324285348365673,-0.237447873211977,-0.288758307966002,-0.367809148230371,-0.352468101981689,-0.326107807215762,-0.420012732839998,-0.358628238770138,-0.580370249340851,-0.372638580563563,-0.326732588606257,-0.602560879418952,-0.258786177160251,-0.735787454872356,-0.943285405696047,-0.962130593962415,-0.976563148801514,-0.923177214534887,-0.92089906002168,-0.873514982332933,-1.42152870578938,-0.69969137392369,-0.706131089372359,-0.690975408807405,-0.393152806671334,-0.535613739679685,-0.519008671988447,-0.768162020078737,-0.778513920568876,-0.78498559138487,-0.786582323903094,-0.726473493272348,-0.753199899970406,-0.131940291988701,-0.133417761158716,-0.130133811043595,-0.120038242221839,-0.681611847552115,-0.68852305580621,-0.720290876106318,-0.712710923356107,-0.702420681385436,-0.668997294526852
"000014.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62454019849792,-2.59898226836822,-2.48429717216914,-2.4130616367892,-2.3504798893358,-2.23051518538584,-2.21316658590295,-2.14109018883994,-2.11915482713452,-2.10252565581377,-2.03239324740558,-0.309587126136657,-0.28929176503583,1.4907484425129,1.5170501347794,1.53244458631994,0.655376679905873,0.685820211571547,0.724028658917604,0.786545639342929,0.841480688057925,0.883834194584175,0.923166797510966,1.02250257660779,1.01434253085686,1.09189706300966,1.0916057707357,1.18845458235859,1.18811595865561,1.20951620866587,1.04675661375985,1.06948043907387,1.10167588276272,1.09423030273952,1.01552666219217,0.976483189085057,0.974234446723458,0.96694954218836,0.99032805317806,1.0452299668798,0.956196344801867,0.953966115846121,0.929178465083447,0.922368385957029,0.935499643346435,0.958102501182305,1.06364634403402,1.17944253058783,1.24160590686438,1.36056325591175,1.36497116891804,1.36959657312103,1.29639950449852,1.39049499758224,1.41111650077064,1.59307778700257,1.61991815811884,1.58120865801044,1.56411670499603,1.60039883662001,1.5833843542856,1.57839251049324,1.62884402394202,1.66088412234319,1.65168440731425,1.67953037491304,1.68797223623578,1.71873822727551,1.70702108281728,1.75307991385744,1.8365070804122,1.99726805148988,1.92085676689441,2.09222605950868,2.11313273298109,2.04484334381158,2.03579849123712,2.05511167969423,2.02051072679736,2.03368282741426,1.83510609200808,1.86029593667241,1.90833390274126,1.908966514576,1.8969611810969,1.91302536914393,1.91631694890274,1.94984144502326,1.94194399262067,1.95875363127009,1.95821913587819,1.95397253643171,1.96928059579238,1.97128658516357,2.02517331208785,1.99533732139721,1.96700406891348,1.99194523425401,2.020100360652,2.04541521927106,2.01847936957786,1.97125093710353,2.00588851493386,2.0002000280781,2.01635428769787,2.02660683781653
"000016.SZ",0.0201721578027315,0.0391646489456704,-0.0187167060878593,1.12528459268439,0.783054723913204,0.79919850370613,0.718669825051653,0.776389433278613,0.57779540640991,0.0665453625260974,0.0332318800654376,0.00303686857365753,-0.0841666561148461,-0.233312431791162,-0.276695230833953,-0.548819657146879,-0.566475918173016,-0.558453674955183,-0.503406578122773,-0.311162481680084,-0.202381047844693,0.0108189207313975,0.122645169471219,0.053145656316617,0.094078493896649,0.0168258366620595,-0.309587126136657,-0.58122434052982,-0.498366489421014,-0.512387961885793,-0.511748269893036,-0.242904812230834,-0.209998446577042,0.543810857944997,0.606316165691117,0.661626530063673,0.704508891979704,0.747605852369244,0.838117568450118,1.84046403760219,1.82461282363147,1.88497259960774,1.83625195687755,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.41878648473006,1.41069993768616,1.31486392140783,1.27458587469333,0.974234446723458,0.96694954218836,0.99032805317806,1.0452299668798,1.26472925000057,0.953966115846121,0.929178465083447,0.922368385957029,0.627610951256603,0.650016304003598,1.06364634403402,1.17944253058783,1.58192574008006,1.71281311208916,1.71221898460619,1.71366137872871,1.63619747104066,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,0,0,0,0,0,0,2.01612331182522,2.04388247998821,2.05062913866278,2.08411621801486,2.19614315377821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"000017.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"000018.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52221794201284,-1.50655905618872,-1.45619589836131,-1.4476000742211,-1.38457198175822,-1.29449668510776,-1.2663248156519,-1.27519096683343,-1.3383061388092,-1.3485661923129,-1.36528173980743,-1.3834455004071,-0.698048757991332,-0.693900573148649,-0.74104598780559,-0.829499875417231,-0.571514808934599,-0.463581393483627,-0.449524400258701,-0.314317941261375,-0.181676920779635,-0.367228032611695,-0.364138513715317,-0.373585667218898,-0.376829791169554,-1.03168173851163,-0.97101993236741,-0.854955348277804,-0.831588412289429,-0.841872092962957,-0.846878534942128,-0.841856062719472,-0.681611847552115,-0.68852305580621,-0.720290876106318,-0.712710923356107,-0.702420681385436,-0.668997294526852
"000019.SZ",0,0,0,0,0,0,0,0,0,1.08923911444332,1.05096425385411,1.03620075403682,0.944051683491317,0.898437946803296,0.88503004593476,0.933736207349415,0.957770466245839,0.98225578834559,1.02435184294516,1.10072574216821,1.14970837718274,1.20834957814989,1.25459774082504,1.29453336875004,1.34935483402739,1.38297189270715,1.42130856065489,1.46195343888733,1.4907484425129,1.5170501347794,1.53244458631994,1.55365817204258,1.58145970598851,1.62493744597966,1.68769300760199,1.74075147802918,1.78046070760653,1.80097152321958,1.81867704183264,1.84046403760219,1.82461282363147,1.88497259960774,1.83625195687755,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,1.86343940245393,1.87061242006369,1.87409023855389,1.87152434533374,1.89644784761939,1.85245086114878,0.0307827119323315,0.0357878953382637,0.00797387389847077,0.00439488190734464,0.012018263352939,0.0340287244015414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,0,0,0,0,0,0,0,0,0
"000020.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-1.66332931528357,-1.68863888594702,0,0,0,0
"000021.SZ",0.469441836369928,0.335763137909684,-0.0187167060878593,0.824763754089641,0.783054723913204,1.68927017710256,1.60121186094665,1.50428023453847,1.4924507672987,1.08923911444332,1.05096425385411,1.03620075403682,0.944051683491317,0.898437946803296,0.88503004593476,0.340749444314956,-0.82060590106119,-0.534361131879605,-0.694354896922017,-0.624877073583798,-0.540403404101552,-0.502408503876528,-0.6130306204907,-0.89995608797435,-1.41214955784554,-1.60547260489148,-2.04048281292821,-1.69028792817436,-1.29390803757658,-1.67191777695138,-1.47120657799471,-1.36575667740172,-1.40448304535237,-1.07814935080846,-1.01574909717519,-0.711739820380432,-0.664819118708034,-0.612991472479102,-0.268192480495937,0.410115411703435,0.462316854153638,0.165640751043773,0.216369686621861,0.197365215717885,0.207830667586783,0.119048119649963,0.130978903121313,0.150534305176197,0.145011241711818,0.117694450987421,0.0823539581064279,-1.72533292876785,-1.74677486724778,-1.72803133014593,-1.78513782508719,-1.81985947108016,-1.80056854567745,0,0,0,0,0,0,0,-1.80905152672844,-1.06534692684296,-1.03844427092503,-1.08177858527176,-1.04057315977856,-1.00222661482608,-1.01187651827033,-1.71254181461619,-1.63786823069777,-1.47140213046205,-1.49207599070515,0,0,0,0,0,0,-1.57724597289089,-0.474406975241642,-0.445804933736132,-0.420012732839998,-0.358628238770138,-0.291293641047435,0.189520408760858,-0.16551383804581,-1.2663248156519,-1.27519096683343,-1.3383061388092,-1.3485661923129,-1.36528173980743,0,0,0,0,0,0,0,-1.46345640704217,-1.49573833688055,-1.59742419637984,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.0297648221648,-0.650447759896485,-0.590646066190377,0.332761607175776,0.334585074627824,-0.605815109605784,-1.56362325884066,-1.5636738832171,-0.190605841338995,-0.188315108358045,-0.224540789397036,-0.219373674960686,-0.20801707350261,-0.178807255406484
"000022.SZ",0.319745179471338,-0.183239736900171,-0.23925977287428,0.824763754089641,0.783054723913204,0.926300738667141,0.844696827777459,0.724332226686886,0.57779540640991,0.115293764700818,0.0817437898826976,0.175230849484185,0.209561049565982,0.589825049205467,0.568243402292114,0.933736207349415,0.957770466245839,0.824700956290195,0.680610494971726,0.237924334292204,0.135641308412164,-0.191392684564125,-0.0187852327993278,-0.127779818065264,0.054899650336952,0.102209965164877,-0.309587126136657,-0.28929176503583,-0.498366489421014,-0.470988607552518,-0.470047927064658,-0.44250295978361,-0.309613481363165,-0.177060345945427,-0.00862679840886293,-0.0577901019133329,0.0926509594932506,0.19160433910541,0.100577535819415,-0.00539270623825657,0.0363632475018763,0.274534237359543,0.337880298588953,0.857799660960172,0.936256393059493,0.94359542921483,1.06948043907387,1.20744282619034,1.1997834623258,1.86343940245393,1.3597069774825,1.35991263910198,1.35465030281647,1.2924283926448,1.3597781741604,1.18754975301925,1.18351067097309,0.929178465083447,0.922368385957029,0.935499643346435,0.958102501182305,1.85279054213385,1.87169682405233,1.85405911601078,1.77620540774196,1.78158522493261,1.78239178080871,1.83004742075965,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,1.90126166365424,1.94386970744159,1.92939190110693,1.9237740713147,0.575733936769868,0.591979604408202,0.557930192095268,0.586036662202462,0.599566166526888,0.622165626016933,2.19614315377821,2.22855258495484,2.16577737828956,1.99726805148988,1.92085676689441,2.09222605950868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,1.2624120801569,1.26034212706517,1.27489716729771,1.29146880674219
"000023.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933736207349415,0.957770466245839,0.98225578834559,1.02435184294516,1.10072574216821,1.14970837718274,1.20834957814989,1.25459774082504,1.29453336875004,1.34935483402739,1.38297189270715,1.42130856065489,1.46195343888733,1.4907484425129,1.5170501347794,1.53244458631994,1.55365817204258,1.58145970598851,1.62493744597966,1.68769300760199,1.74075147802918,1.78046070760653,1.80097152321958,1.81867704183264,1.84046403760219,1.82461282363147,1.88497259960774,1.83625195687755,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,1.86343940245393,1.87061242006369,1.87409023855389,1.87152434533374,1.89644784761939,1.85245086114878,1.88142489494483,1.87214433635398,1.85019881535018,1.8401582953059,1.85879632706393,1.88199146320771,1.85279054213385,1.87169682405233,1.85405911601078,1.77620540774196,1.78158522493261,1.78239178080871,1.83004742075965,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,1.90126166365424,1.94386970744159,1.92939190110693,1.9237740713147,1.97974030498778,2.01704310771913,2.01612331182522,2.04388247998821,2.05062913866278,2.08411621801486,2.19614315377821,2.22855258495484,2.16577737828956,1.99726805148988,1.92085676689441,-1.29449668510776,-1.2663248156519,-1.27519096683343,-1.3383061388092,-1.3485661923129,-1.36528173980743,0,0,0,0,0,-1.46902004235611,-1.48212714889544,-1.46345640704217,-1.49573833688055,-1.59742419637984,-1.58090680195639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"000025.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88503004593476,0.933736207349415,0.957770466245839,0.98225578834559,1.02435184294516,1.10072574216821,1.14970837718274,1.20834957814989,1.25459774082504,1.29453336875004,1.34935483402739,1.38297189270715,1.42130856065489,1.46195343888733,1.4907484425129,1.5170501347794,1.53244458631994,1.55365817204258,1.58145970598851,1.62493744597966,1.68769300760199,1.74075147802918,1.78046070760653,1.80097152321958,1.81867704183264,1.84046403760219,1.82461282363147,1.88497259960774,1.83625195687755,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,1.86343940245393,1.87061242006369,1.87409023855389,1.87152434533374,1.89644784761939,1.85245086114878,1.88142489494483,1.87214433635398,1.85019881535018,1.8401582953059,1.85879632706393,1.88199146320771,1.85279054213385,1.87169682405233,1.85405911601078,1.77620540774196,1.78158522493261,1.78239178080871,1.83004742075965,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,1.90126166365424,1.94386970744159,1.92939190110693,1.9237740713147,0.575733936769868,0.591979604408202,0.557930192095268,0.586036662202462,0.599566166526888,0.622165626016933,0,0,0,0.865012792126228,0.976448552993658,0.963469009016143,1.05696512566048,1.09626211219872,1.07176859693817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"000026.SZ",-0.878367199331661,-1.74007043782106,-1.19500520709991,-0.797724276715818,-0.832712075978229,-0.313391088039408,-0.75217473197095,-0.92238647273745,-0.946874151959014,-0.804619265148722,-0.833706480340213,-0.877046567860047,-1.11238499572101,-1.22348791676813,-0.508970586156091,-0.337102210998963,-0.312523772921572,0.115617548216907,0.336869146998291,0.410484615867405,0.586394120480685,0.352970537136682,0.235891361925546,-0.0709419096037862,-0.0313973619090767,0.0168258366620595,-0.655766263494967,-0.639540805820461,-0.597743917554207,-0.570312268578988,-0.570093707547868,-0.602217409085517,-0.568325909836478,-0.777726276587123,-0.715306564597616,-0.417498417901836,-0.37144292364712,-0.305759818481088,-0.360384984574775,-0.34530445193663,-0.60813950455835,-0.451607531082864,-0.616901486003667,-0.651906321128332,-0.936895568758395,-1.04058749798739,-1.04214801681939,-1.03839266680695,-0.804207819315887,-0.780137760217325,-0.811775272872201,-0.953976544010801,-0.741611345992633,-0.640687576816334,-0.527133687150926,-0.305697684979031,-0.298061705638393,0.00797387389847077,0.00439488190734464,0.012018263352939,0.0340287244015414,0.12908429038666,0.180518586194608,0.220850558287048,0.00206636007216228,0.0257652858591986,-0.12100692183917,-0.193248689556612,-0.276475539735529,-0.24370006945082,-0.267476273667614,-0.231374438734561,-0.207095856229928,-0.206602615687852,-0.314049246482753,-0.493491677054927,-0.642746770803958,-0.47737615040228,-0.59578709592116,-0.754574866167513,-0.805762135335565,-0.488839903182,-0.474406975241642,-0.445804933736132,-0.420012732839998,-0.0842363238723451,0.0942189237726641,0.189520408760858,0.210889043164645,0.282612588221066,0.305856800957304,0.469249913001331,0.735214024899467,0.707548776711831,0.752259704481247,0.850004911099876,0.867012009281661,0.8673925437454,0.862125256910751,0.838965962941147,0.781217325730325,0.789635702964941,0.801222968927802,0.829449783454028,0.307006486709285,0.544560961058671,0.537148696858658,0.541163730098484,0.112306194317016,0.170387017901259,0.0160940915748818,-0.00460433409396863,-0.00447907277034397,0.000313728705938503,0.0113326011087305,-0.324623677467951,-0.324844572118642,-0.359853500526445,-0.35402781294504,-0.342962269415439,-0.312602377062013
"000027.SZ",1.21828453660573,1.22538068129305,1.15757179492419,0.824763754089641,0.783054723913204,0.50244860779576,0.424430310284261,1.20103790523141,1.23117294066353,0.236994321178968,-0.0285105506110752,-0.0596417404777744,-0.0841666561148461,-0.421909202545391,-0.639658145414608,-0.252415232539796,-0.287092990869082,-0.317701571847435,-0.56218634862623,-1.11788179804415,-0.902594358830775,-0.958667684352974,-0.896061209428276,-0.914293578397065,-0.782699150523005,-0.718843814518221,-0.709077850648147,-0.508197415526225,-0.467213145050013,-0.439852118369089,-0.453227620713715,-0.467475185265011,-0.433953111114189,-0.593003030590202,-0.669167819342752,-0.472893498564065,-0.288594633843854,-0.224650661825612,-0.183006606727091,-0.151146862793719,-0.122495725089756,-0.0990000515841796,-0.0614521765796972,-0.242924414443639,-0.237318386868762,-0.34480612740498,-0.338271864854967,-0.325036483617063,-0.1262755659299,-0.138905994974895,0.0823539581064279,0.0743786548930217,-0.299455182215171,-0.21789208073001,-0.21277417105646,-0.709548194363296,-0.698754681068022,-0.452628421694017,0.463381633932187,0.473758953349687,0.496065612791923,0.59636531721034,0.846401287527127,0.901286073648696,1.77620540774196,1.78158522493261,1.71366137872871,0.786804473691484,0.86956670467044,0.893986322576433,1.03488924125969,0.509098167207162,0.508183028441034,0.552277093176669,0.569573894178289,0.544946338615336,0.541833204306383,0.575733936769868,0.591979604408202,1.28702675196024,1.31495957109534,1.32509765259483,1.3531409220159,2.19614315377821,2.22855258495484,2.16577737828956,1.99726805148988,1.76337669722646,1.71604897486764,1.8313176630999,1.88666742344013,1.87504650636277,-1.3485661923129,-1.36528173980743,-1.3834455004071,-1.44856451101926,-0.567819733298517,-0.520352642923038,-0.533485460231156,-0.571514808934599,-0.576843681485421,1.24036227771376,1.26072548864249,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,0,0,0,0,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,1.2624120801569,-0.219373674960686,-0.20801707350261,-0.178807255406484
"000028.SZ",-1.10300203861526,-0.949378365261925,-0.606772739367172,-0.631329115334325,-0.563417609329657,-0.899948320807656,-0.966102921471898,-1.04379261538319,-1.00231335466942,-1.23500288574722,-1.26200218764295,-1.06835408065164,-1.15042907428644,-1.36489305631653,-1.55447106022423,-1.65402030880306,-1.62887796000223,-1.68439007653037,-1.69687653828654,-1.63142119601194,-1.52624560612468,-1.35778754488974,-1.46195260290695,-1.36063331000897,-1.33551781097107,-1.27349911327253,-1.39139693038138,-1.3838200174878,-1.21663382025409,-1.18886732744086,-1.09572828101482,-0.991532607777566,-0.807151164098891,-0.717713748863245,-0.655290149871563,-0.597352575896088,-0.50181241864057,-0.612991472479102,-0.569846353841895,-0.496315910158894,-0.797032456510351,-0.945517272586537,-0.844174934626915,-0.793385527219839,-0.793854873492302,-0.880093928506385,-0.807522632831247,-0.581083796303354,-0.585128060030693,-0.680298818331357,-0.567856818661231,-0.579996476926071,-0.595432057804339,-0.922672056846477,-0.946594193920434,-0.978843561528332,-0.882390325169593,-0.606101106585434,-0.546389220522466,-0.659537396178331,-0.637957726073429,-0.701554462895113,-0.651984629062701,-0.89279352701082,-0.752513265848379,-0.718099111154819,-0.694379465317355,-0.741980618729631,-0.693218174064972,-0.563286519574839,-0.63967639596897,-0.601721823704513,-0.684163051136484,-0.693095101050601,-0.608452850044107,-0.839706911479392,-0.840314974563174,-0.828483053465475,-0.833297679806315,-0.692012125056987,-0.726155793050235,-0.572647170549584,-0.558843065538553,-0.528688735373438,-0.575171547814194,-0.658044696306609,-0.126173082390236,-0.113162423794333,-0.0785821588220397,-0.0152331822551815,-0.0894644273173553,0.144853853569734,-0.132966952310351,-0.328745560388277,-0.337316070904076,-0.322659534653247,-0.315393177884282,-0.74104598780559,-0.0893306176432295,-0.122627552974907,-0.124066141679691,-0.11154706466421,-0.117506424119029,0.101472534340405,0.11813020599232,-0.364138513715317,-0.373585667218898,-0.52992391917194,-0.531187017899099,-0.828344063583827,-0.300858453292981,-0.598465658605227,-0.51995044459111,-0.521189732402635,-0.453229348163546,-0.190605841338995,-0.188315108358045,0.0728497845137508,0.0765694854444847,0.162711486697469,0.147888085602952
"000029.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.751020691911776,-0.694354896922017,-0.624877073583798,-0.540403404101552,-0.502408503876528,-0.443246224007451,-0.412310729192242,-0.376585410893193,0,0,1.46195343888733,1.4907484425129,1.5170501347794,1.53244458631994,1.55365817204258,1.58145970598851,1.62493744597966,1.68769300760199,1.74075147802918,1.78046070760653,1.80097152321958,1.81867704183264,1.84046403760219,1.82461282363147,1.88497259960774,1.83625195687755,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,1.86343940245393,1.87061242006369,1.87409023855389,1.87152434533374,1.89644784761939,1.85245086114878,1.88142489494483,1.87214433635398,1.85019881535018,1.8401582953059,1.85879632706393,1.88199146320771,1.85279054213385,1.87169682405233,1.85405911601078,1.77620540774196,1.78158522493261,1.78239178080871,1.83004742075965,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,1.90126166365424,1.94386970744159,1.92939190110693,1.9237740713147,1.97974030498778,2.01704310771913,2.01612331182522,2.04388247998821,2.05062913866278,2.08411621801486,2.19614315377821,2.22855258495484,2.16577737828956,1.99726805148988,1.92085676689441,2.09222605950868,2.11313273298109,2.04484334381158,2.03579849123712,2.05511167969423,2.02051072679736,2.03368282741426,1.83510609200808,1.86029593667241,1.90833390274126,1.908966514576,1.8969611810969,1.91302536914393,1.91631694890274,1.94984144502326,1.94194399262067,1.95875363127009,1.95821913587819,1.95397253643171,1.96928059579238,1.97128658516357,2.02517331208785,1.99533732139721,1.96700406891348,1.99194523425401,2.020100360652,2.04541521927106,2.01847936957786,1.97125093710353,2.00588851493386,2.0002000280781,2.01635428769787,2.02660683781653
"000030.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569573894178289,-0.493491677054927,-0.494726101880475,-0.47737615040228,-0.120552147247263,0.0110530844857761,0.0392898058471719,0.599566166526888,0.622165626016933,0.630608074540574,0.666533590508721,0.738939420821033,0.865012792126228,-1.38457198175822,-1.29449668510776,-1.2663248156519,-1.27519096683343,-1.3383061388092,-1.3485661923129,-1.36528173980743,-1.3834455004071,0,0,0,0,0,0,0,-1.49573833688055,-1.59742419637984,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.60101156844236,-1.60367570492596,-1.54172340750174,-1.56752851569656,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-1.66332931528357,-1.68863888594702,-0.720290876106318,-0.712710923356107,-0.702420681385436,-0.668997294526852
"000031.SZ",0.0201721578027315,0.0391646489456704,-1.19500520709991,-1.27852156317784,-1.31151763767939,-1.87101651648316,-0.163872210843345,0.594371228412433,0.882802505149979,0.521132735253302,0.485613920214503,0.462278215662034,0.258572790420542,-0.233312431791162,0,0,0.0685822825923244,0.115617548216907,0.164998473011573,0.237924334292204,0.304652486540594,0.352970537136682,1.25459774082504,1.29453336875004,0.486384711567097,0.529130607678968,0.267320406270966,0.294398261431758,0.330416895465617,0.35734637284687,0.364309352551885,0.355889630427495,0.387154270944807,0.423605584696269,-0.114601728916128,-0.0577901019133329,-0.0127923184381785,0.0453620718023559,0.100577535819415,1.84046403760219,1.82461282363147,1.88497259960774,1.83625195687755,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,1.86343940245393,1.87061242006369,0.67422252572719,0.665364302819691,0.68822771371132,0.730681759599201,0.647663439603164,0.647845497128801,0.00797387389847077,0.00439488190734464,0.012018263352939,0.0340287244015414,0.12908429038666,0,0,0,0,1.78239178080871,1.83004742075965,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,0,0,-0.493491677054927,-0.494726101880475,-0.47737615040228,-0.476924913526789,-0.535824023123716,-0.507457050508119,0,0,0.630608074540574,0.666533590508721,0.738939420821033,0.865012792126228,-0.20406171438228,-0.16551383804581,-1.2663248156519,-0.0894644273173553,-0.5350282293846,-0.538247738927199,-0.559221290436446,-0.569924877790773,-0.573006581428052,-1.45065048796341,0,-1.42152870578938,-1.46902004235611,-1.48212714889544,-1.46345640704217,-1.49573833688055,-0.181676920779635,-0.165042628665799,-0.16226812635109,-0.171263222927867,1.25522216294543,1.25629412714566,1.31179396816993,-0.14238218085905,-0.131940291988701,-0.133417761158716,-0.130133811043595,-0.120038242221839,-0.190605841338995,0,0,0,0,0
