"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"000025.SZ",0.5893875,0.5523225,0.47841,0.5524775,0.7505925,0.612935,0.721045,0.5226475,0.700145,0.64718,0.7008975,0.6341725,0.6182025,0.4734725,0.4295725,0.2561775,0.3092125,0.2354,0.413925,0.4012925,0.3979,0.410645,0.3768225,0.3353875,0.33562,0.327335,0.2442925,0.10497,0.1133525,0.133885,0.199025,0.2520925,0.271135,0.21963,0.17859,0.18162,0.167825,0.1763675,0.1083025,0.0731775,0.087975,0.306475,0.3832675,0.384275,0.205255,0.1541575,0.1383825,0.103935,0.15871,0.25766,0.2893125,0.2207925,0.303255,0.3325275,0.36356,0.2616725,0.202755,0.167635,0.11158,0.1393875,0.12458,0.1354025,0.0998925,0.0888475,0.0745075,0.0579625,0.06724,0.076165,0.0826125,0.0835275,0.1131025,0.1160575,0.2705275,0.2779,0.3443125,NA,0.4214975,0.541945,0.4862475,0.2,0.0884475,0.0789775,0.0836625,0.1042025,0.1501625,0.1922075,0.255225,0.331375,0.4538475,0.566955,0.6700225,1.16671,1.402275,NA,1.6531275,1.772955,1.28737,0.9320875,0.7978725,0.63141,0.3329475,0.19419,NA,0.3608125,0.36675,0.1800525,0.14732,0.098135,0.1558875,0.113175,0.1061775,0.0453825,0.1002025,0.12894,0.3978025,0.3990675,0.370585,0.11732,0.101745,0.12874,0.1219825,0.0658,0.1260075
"000026.SZ",0.4847825,0.590655,0.38366,0.3834025,0.4228825,0.41276,0.430165,0.26427,0.3208125,0.331255,0.51166,0.5974275,0.5519975,0.4377075,0.41005,0.3600025,0.4025525,0.258735,0.1816525,0.1372475,0.2049625,0.234575,0.254855,0.26664,0.265945,0.275565,0.2373225,0.1479275,0.161045,0.20016,0.20158,0.1777425,0.1341725,0.08757,0.12449,0.18448,0.21383,0.1862275,0.1200075,0.08471,0.085815,0.142485,0.1801825,0.1934275,0.1720625,0.1732175,0.18126,0.15003,0.1157275,0.169215,0.18604,0.19182,0.12063,0.107675,0.08839,0.1163125,0.15948,0.181925,0.1293325,0.1114425,0.1789125,0.23483,0.2483925,0.186995,0.1485825,0.15641,0.1655575,0.1985175,0.1619075,0.1123525,0.0878275,0.0810125,0.09463,0.0901775,0.0960775,0.0847375,0.0611775,0.0471925,0.0555275,0.07592,0.0866025,0.1085625,0.103065,0.137455,0.12863,0.1544175,0.160615,0.11733,0.1695,0.2514725,0.4488425,0.9473025,1.172265,1.130075,0.82763,0.5559925,0.35053,0.42694,0.5495625,0.5745925,0.384415,0.2039025,0.132225,0.115885,0.0843475,0.15143,0.15843,0.1939975,0.1194925,0.21273,0.2089125,0.198255,0.1300475,0.1060525,0.1002275,0.07343,0.073855,0.0629325,0.049055,0.05717,0.0813175,0.06467,0.0847175
"000027.SZ",0.2815475,0.283505,0.3205575,0.375325,0.5335225,0.5496675,0.6256525,0.3816025,0.437185,0.3571575,0.3411275,0.27198,0.20548,0.1836125,0.2518525,0.2402475,0.2913075,0.155175,0.12617,0.154505,0.2283275,0.2507775,0.1865425,0.1485575,0.09274,0.082455,0.067475,0.0610875,0.069005,0.0972825,0.098005,0.096235,0.081655,0.0799975,0.0978275,0.124565,0.1227375,0.0815925,0.0495575,0.0369225,0.05855,0.07637,0.0872575,0.0603775,NA,0.062005,0.0693125,0.055965,0.0537175,0.0585725,0.055055,0.051575,0.037495,0.0400625,0.0411675,0.0485375,NA,0.048095,0.03724,0.0286925,0.0359675,0.0309875,0.0328425,0.030015,0.0437925,0.03578,0.0708925,0.0760725,0.12291,0.09361,0.0876625,0.049,0.0453775,0.0373675,0.0340625,0.044845,0.0454675,0.0434125,0.0338725,0.036085,0.04862,0.0507325,0.05092,0.1144,0.2703475,0.30844,0.30313,0.1724625,0.1445425,0.29563,0.6196725,1.0967875,1.276455,1.0950225,0.78392,0.4941475,0.2300425,0.2837475,0.285865,0.3090875,0.1361225,0.0776425,0.05732,0.063095,0.052685,0.0442675,0.02442,0.018955,0.0280825,0.03298,0.03027,0.021075,0.045185,0.0944575,0.097985,0.07845,0.022315,0.0190675,0.0100875,0.010465,0.0135125,0.01365,0.0222275
"000028.SZ",0.289545,0.3088925,0.313565,0.39359,0.4655525,0.5572575,0.497715,0.30955,0.25753,0.3184325,0.3306075,0.3572925,0.2711875,0.2444375,0.14522,0.1434275,0.175835,0.145295,0.1423075,0.084685,0.1950925,0.2127225,0.2117725,0.183455,0.158395,0.1901725,0.19252,0.1133325,0.172365,0.1993475,0.2279475,0.2000325,0.16761,0.180165,0.2006225,0.2380325,0.1793275,0.151005,0.1062475,0.0875475,0.0782175,0.0760375,0.0779025,0.0954225,0.1116075,0.1019425,0.093945,0.0846775,0.128975,0.18187,0.2010825,0.2091425,NA,0.1583975,0.14669,0.1426475,0.1574725,0.138385,0.1155125,0.0660525,0.10975,0.121315,0.1328375,0.1824225,0.21712,0.18772,0.1568875,0.1953075,0.258405,0.229135,0.17879,0.1157575,0.08677,0.1269925,0.165595,0.1875875,0.18963,0.1957475,0.159505,0.1016325,0.09492,0.10685,0.086335,0.0759125,0.07655,0.0964925,0.1436175,0.140745,0.25719,0.2818225,0.446595,0.734415,0.85331,0.74261,NA,NA,NA,NA,NA,0.5229,0.370785,0.20165,0.130335,0.115985,0.0721975,0.05233,0.0423625,0.02396,0.0265925,0.03171,0.03437,0.04178,0.0571475,0.0643275,0.056325,0.0471525,0.0556275,0.0487975,0.0488275,0.054075,0.0750125,0.0788525,0.1044175
"000029.SZ",0.2222025,0.2809625,0.2887675,0.4360925,0.4936625,0.57335,0.6300125,0.52741,0.5577725,0.47015,0.485545,0.6007475,0.538875,0.4430675,0.354775,0.314765,0.3534475,0.292425,0.2393525,0.3025375,NA,0.2708375,NA,0.4950075,0.4182325,0.2367375,0.2347725,0.1981075,0.1733525,0.2607225,0.324505,0.3950025,0.28528,0.2007075,0.1503525,0.1318975,0.1716375,0.165165,0.114925,0.0665775,0.055855,0.2366625,0.2651175,0.3132125,0.176905,0.1217975,0.12859,0.143235,0.154085,0.195605,0.19759,0.1903925,0.2144825,0.169565,0.1645175,0.09254,0.0908975,0.08637,0.086385,0.1267225,0.2254725,0.2344125,0.2330575,0.1504,0.0987375,0.08107,0.07923,0.09001,0.1122825,0.121465,0.1485825,0.141875,0.172645,0.142725,0.1536475,0.2184525,0.3031425,0.2802375,0.155085,0.050895,0.0569475,0.0983525,0.17715,0.1936575,0.2514425,0.2740075,0.2663225,0.3113625,0.297875,0.4213175,0.5137375,0.9832325,1.2926625,1.3171125,1.083805,0.660805,0.2923,0.43606,0.5538275,0.74345,0.529255,0.2254175,0.1759,0.1428075,0.1183675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"000030.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3915075,0.3524175,0.3904575,0.3754275,0.33692,0.2426875,0.25233,0.224665,0.26821,0.2826375,0.2429825,0.25095,0.21388,0.2120625,0.199645,0.1436,0.1868925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2704025,0.357965,0.44791,0.45366,0.3057275,0.3211925,0.405375,0.36314,0.3631125,0.262575,0.2396375,0.2016375,0.20889,0.2156925,NA,NA,0.22376,0.204685,0.1543725,0.1245575,0.1471175,0.19032,0.2245725,0.2570275,0.23874,0.1731625,0.1458175,0.1205425,0.1094375,0.0985875,0.1935,0.2180175,0.2208,0.104855,0.06433,0.0682675,0.0843675,0.07503,0.0813775,0.0692275,0.0984325,0.148665,0.1483825,0.1547,0.164735,0.312155,0.5303525,0.94667,1.1589675,1.0609025,0.8496175,0.4921075,0.2392575,0.313275,0.332685,0.347035,0.1902975,0.128375,0.097825,0.1028375,0.12841,0.174045,0.1589225,0.1294425,0.0855375,0.072715,0.0690375,0.0353825,0.03742,0.041505,0.0453125,0.049445,0.059025,0.0580125,0.0453775,0.03893,0.033585,0.0284525,0.050335
"000031.SZ",0.48935,0.51161,NA,0.581925,0.7397375,0.7264325,0.6332475,0.5982025,0.694795,0.7144525,0.7055125,0.709185,0.6148125,0.3985275,0.37643,0.338355,0.3560375,0.296025,0.27502,0.3561025,0.4283125,0.4452275,0.4364625,0.3426175,0.253845,0.1446575,0.1494375,0.105865,0.1254675,0.228335,0.23522,0.1840425,0.10782,0.0848275,0.1027525,0.1153775,0.1260675,0.1032975,0.1082425,0.0840525,0.082085,0.0543875,0.0554,0.04331,0.06621,0.07337,0.09559,0.0851575,0.07898,0.08355,0.1485825,0.1746925,0.1737025,0.11655,0.098185,0.1500425,0.15622,0.1404675,0.0687275,0.0726325,0.0850825,0.105795,0.161025,0.19747,0.1689175,0.125415,0.131155,0.1515425,0.119655,0.089945,0.0623875,0.0954375,0.071025,0.083835,0.06173,0.086195,0.0792925,0.0564425,0.0336,0.221115,0.27982,0.33924,0.1733875,0.18985,0.361215,0.459065,0.42365,0.262315,0.1991225,0.3404225,0.6304325,1.0917375,1.4529125,1.3096,1.0843725,0.6855025,0.406505,0.45246,0.467545,0.503345,0.307965,0.1540975,0.075735,0.09123,0.0841775,0.0790825,0.0539875,0.031315,0.049555,0.056825,0.0685925,0.0402675,0.058995,0.077,0.0775625,NA,NA,NA,NA,NA,NA,NA,NA
"000032.SZ",0.338275,0.2549875,0.2601925,0.338655,0.5315225,0.5456575,0.65086,0.4510175,0.5599175,0.47067,0.468095,0.5031925,0.58653,0.49916,0.5439325,0.4172425,0.452635,0.250155,0.1704075,0.10796,0.2319425,0.3111875,0.3033975,0.35075,0.3019875,0.3226175,0.226165,0.146325,0.2280575,0.3112475,0.3383075,0.233505,0.1885325,0.234725,0.245205,0.32399,0.2557525,0.2460925,0.1475925,0.0902275,0.104125,0.1135625,0.1087825,0.0815775,0.0938025,0.108435,0.10215,0.0984575,0.115645,0.158885,0.1543675,0.162295,0.2365725,0.22968,0.2005525,0.13188,0.1284225,0.4193675,0.41861,0.49371,0.2275475,0.259025,0.2487275,0.214955,0.1354875,0.13831,0.1695425,0.2495075,0.2610425,0.259895,0.2306175,0.1906675,0.1331825,0.09434,0.17095,0.1602725,0.2055675,NA,NA,NA,NA,NA,NA,0.29,0.3229075,0.34141,0.2049825,0.196445,0.23637,0.4057675,0.664425,1.0803925,1.283515,1.2877275,1.1740925,1.00493,0.6205725,0.6461625,0.7106175,0.685995,0.448505,0.27568,0.19985,0.1504575,0.101275,0.0699575,0.0486425,0.049125,0.0532175,0.123075,NA,NA,NA,NA,NA,NA,NA,0.145165,0.1085025,0.102495,NA,0.1223875,0.154855
"000034.SZ",0.2190675,0.2606925,0.2777575,NA,NA,NA,NA,0.6436,0.6054125,0.62296,0.279335,0.2867675,0.318925,0.2775725,0.3402875,0.27057,0.2845775,NA,0.2301,0.2368325,0.27047,0.231065,0.2085725,0.19615,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23529,0.24318,0.249015,0.1879025,0.1619825,0.129385,NA,0.1728325,0.17533,0.19216,0.2013175,0.2296975,0.2595775,0.163185,0.13973,0.1926375,0.532415,0.54025,0.5291125,0.40171,0.39495,0.33574,0.1981975,0.2025075,0.2559875,0.167845,0.1695675,0.1327,0.1560925,0.1478275,0.0793075,0.078945,0.070015,NA,0.126845,0.1260825,0.08576,0.114415,0.09689,0.143985,0.11093,0.118875,0.0993075,0.109935,0.10606,0.095895,0.18261,0.25638,0.251575,0.21405,0.1514175,0.1920475,0.1426125,0.1758725,NA,NA,NA,NA,NA,0.24113,0.6034225,0.78683,0.933525,NA,NA,NA,NA,0.7774275,0.6417075,0.54378,0.44582,0.3424625,0.277585,0.18099,0.099485,0.1539825,0.1400125,0.1935675,NA,NA,NA,NA,0.246615,0.2431425,NA,NA,NA,NA,NA,NA
"000035.SZ",NA,NA,NA,0.4632925,0.5211325,0.445515,0.434,0.346845,0.3579425,0.3410575,0.2944275,0.3554775,0.3690375,0.3322575,NA,0.2712875,0.24628,0.23757,0.2490425,0.2141875,0.233525,0.22763,0.23386,0.208665,0.1957075,NA,0.1835225,0.132235,0.153255,0.20398,0.2169975,0.17007,0.1239325,0.13038,0.12605,0.135795,0.1218125,0.1452475,0.1226125,0.153865,0.197405,0.246315,0.20154,0.1385675,0.097185,0.166925,0.1901425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256295,0.2646325,0.22317,0.1805475,0.100895,0.0943225,NA,0.1490275,0.155945,0.1452125,0.0504375,0.05261,0.0964125,0.1278775,0.1270875,NA,NA,0.0881325,0.158725,0.2374975,0.3286925,NA,0.5128025,0.666045,0.648455,0.5560225,0.358595,NA,NA,0.3437625,0.2787,0.2542475,0.1511625,0.134855,0.1263275,0.09169,0.1324075,0.148005,NA,0.1746625,0.11908,0.108225,0.0411575,0.0725925,0.0892125,0.089095,0.0477175,NA,NA,NA,NA,NA,NA,NA
"000036.SZ",0.1929075,0.3087,0.3367975,0.42087,0.4777775,0.4717125,0.59663,0.449775,0.4937925,0.41464,0.473805,0.5549175,0.4555675,0.3555125,0.4161775,0.3766425,0.454155,0.2731175,0.23544,0.1720075,0.19285,0.1925125,0.19726,0.18559,0.164365,0.17376,0.1564825,0.094435,0.12098,0.167005,NA,0.241255,0.285,0.23112,0.25801,0.163265,0.16205,0.1354325,0.0870175,0.1327625,0.1271375,0.139855,0.086585,0.077335,0.08694,0.07843,0.0817025,0.062835,0.07635,0.1029025,0.1196475,0.103295,0.31696,0.355025,0.4140375,0.25302,0.2651275,0.1804375,0.1168275,0.0961725,0.1473525,0.2367525,0.250975,0.2238575,0.119775,0.0928275,0.132035,0.171625,0.18416,NA,0.2241725,0.1406,0.141215,0.0912975,0.079295,0.0768525,0.06494,0.0745825,0.0670675,0.0612525,0.0979775,0.1531525,0.23948,0.2016325,0.2529325,0.2266925,0.2146925,0.16124,0.1666975,0.374405,0.63393,1.04327,1.09853,0.9989725,0.6923775,0.4277975,0.273965,0.3615225,0.384975,0.4135175,0.23542,0.1180025,0.094985,0.0772175,0.06086,0.0881925,0.078925,0.074355,0.04786,0.0435425,0.0445625,0.029175,0.05104,0.0663,0.07054,0.1385925,0.20326,0.2443525,0.14971,0.113525,0.0787575,0.14583,0.20756
"000037.SZ",0.1748975,0.1611175,0.2055925,0.37874,0.41352,0.408535,0.41863,0.377515,0.377675,0.2978925,0.308645,0.409345,0.5272625,0.4459975,0.466505,0.3347875,0.3546475,0.26195,0.17303,0.1911275,0.2248375,0.2526575,0.24782,0.2291125,0.2016325,0.185745,0.20975,0.1785925,0.169005,0.22852,0.24099,0.3551925,0.208705,0.2301925,0.1311375,0.1545175,0.09425,0.0830875,0.1371675,0.148195,0.1676025,0.2083625,0.2103925,0.237875,0.2326275,NA,0.2387,0.089955,0.11095,0.1371,0.1891475,0.173215,0.1890925,0.1395725,0.1362125,0.1077875,0.1039675,0.103435,0.05757,0.1610425,0.156765,0.16877,0.085605,0.0739925,0.0738025,0.1124525,0.1334525,0.1389475,0.1335925,0.100285,0.0957225,0.052795,0.0674175,NA,NA,NA,NA,NA,NA,NA,0.155475,0.177355,0.206535,0.181275,0.3876575,0.55165,0.560355,0.414005,0.357895,0.553645,0.8226725,1.1810125,1.2979525,1.1128975,0.8504925,0.595235,0.4486275,0.5502625,0.63505,0.5796575,0.3860975,NA,NA,NA,NA,NA,NA,0.2092775,0.194625,0.1684675,0.1167475,0.07847,0.11651,0.15682,0.1818475,0.1393375,0.083985,0.061625,0.0431325,0.078265,0.113715,0.09807,0.143785
"000038.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8880275,0.8892175,0.8423475,0.2615075,0.3325375,0.325685,0.2097675,0.29503,0.393505,0.372785,0.22339,0.13052,0.1482775,0.1084425,0.10894,0.0702075,0.0644525,0.04074,0.08815,0.130195,0.2735675,0.24464,0.3522325,0.233375,0.2354075,NA,NA,NA,NA,NA,0.622265,0.973215,1.26416,1.30339,NA,NA,NA,NA,NA,NA,1.04397,0.7873575,0.515455,0.254555,0.2088875,0.2623075,0.2681425,0.16677,0.1887175,0.1591575,0.1358025,NA,NA,NA,NA,NA,NA,0.3069325,0.4069825,0.381435,0.2701575
"000039.SZ",0.1950725,0.2349675,0.285465,0.3546475,0.420015,0.348325,0.4382675,0.3226625,0.38549,NA,0.3008525,0.329335,0.29993,0.25323,0.2514975,0.229745,0.2197525,0.1367025,0.1393625,0.19206,0.33161,0.3646,0.32247,0.21621,0.191755,0.21661,0.20305,0.1578925,0.115775,0.105775,0.11867,0.12025,0.1179775,0.113815,0.1516375,0.2376925,0.28144,0.2552375,0.25792,0.2032325,0.1873925,0.1430275,0.1786725,0.1653975,0.183165,0.17188,0.19407,0.18475,0.175005,0.183185,0.1741675,0.1559675,0.1158525,0.1099675,0.0946525,NA,0.108155,0.162025,0.1569525,0.1050225,0.0967,0.118755,0.1552075,0.148225,0.1152725,0.107645,0.1490725,0.19067,0.20123,0.2232525,0.204935,0.215445,0.1417825,0.1450025,0.12998,0.136245,0.1431275,0.11625,0.095635,0.0458875,0.05775,0.0763925,0.1159575,0.133745,0.260555,0.27065,0.2584775,0.1382825,0.13426,0.2338675,0.3964925,0.85894,0.9787675,0.8128825,0.477315,0.2984975,0.224755,0.3799875,0.4113425,0.4300225,0.238905,0.10157,0.0681825,0.0590875,0.0516175,0.0449275,0.03205,0.080245,0.105595,0.141565,0.110935,0.08607,0.07711,0.100935,0.1249125,0.123885,0.09201,0.0713675,0.059285,0.076755,0.1155425,0.12289,0.184705
"000040.SZ",0.2636825,0.2304875,0.2626,0.357195,0.439605,0.4607275,0.5127875,0.3826625,0.4085075,0.4974025,0.51952,0.548355,0.359855,0.300825,0.3545125,0.4204675,0.40709,0.3213125,NA,0.215455,0.250985,0.23318,0.2574175,0.290105,0.2492,0.278045,0.2590175,0.1928075,0.1530825,0.165975,0.1929125,0.30026,0.2675375,0.2445525,0.220365,0.11899,0.215865,0.216155,0.1852625,NA,NA,NA,0.1412425,0.1402825,0.16617,0.0981625,0.1101725,0.088545,0.097835,0.1363825,0.1795725,0.1873875,0.30388,0.276825,0.268135,0.1183425,0.10629,0.09607,0.0681575,0.1627525,0.1991,0.1960325,0.16655,0.1614675,0.1015825,0.0741425,0.0520825,0.0414425,0.03702,0.0439775,0.047205,0.0463525,0.0438925,0.0465,0.050695,0.05485,0.04701,0.0412425,0.0223725,0.02191,0.0226775,0.0427725,0.0656675,0.0747625,0.12303,0.195605,0.2189425,0.277305,0.2422975,0.35712,0.61751,NA,NA,NA,0.91274,0.9874225,0.7216225,0.567455,0.5691875,0.653675,0.29982,0.0991675,0.0955825,NA,0.1139675,0.1042075,0.1037125,0.053575,0.077525,0.07224,0.0712975,0.04309,NA,0.25343,0.2925375,0.1833875,0.1104225,0.1224375,0.083135,0.09247,0.08571,0.079355,0.1214175
"000042.SZ",0.348735,0.3407225,0.337975,0.379075,0.4647025,0.4357975,0.472655,0.3840025,0.378,0.3390675,0.31843,0.4410875,0.421205,0.3419675,0.48396,0.49049,0.57018,0.335485,0.231535,0.29781,0.46051,0.456845,0.3989375,0.4317575,0.367605,0.3096625,0.2249925,0.1527975,NA,0.2846525,0.3113675,0.31448,0.24335,0.21356,0.206315,0.2254025,0.2745475,0.3067975,0.2232275,0.1303325,0.074435,0.145145,0.1590875,NA,0.2469225,0.23276,0.25987,0.1676175,0.13353,0.13454,0.1286,0.159215,0.230645,NA,0.2339575,0.1287525,0.1177325,0.1139625,0.114215,0.1105925,NA,NA,0.197045,0.2117475,0.2176475,0.13262,0.130625,0.11043,0.085905,0.053765,0.0368075,0.0504125,0.0468275,0.04897,0.036805,0.1252825,0.134175,0.1282825,0.08506,0.08026,0.048585,0.0852575,0.09879,0.1247975,0.24238,0.2961925,0.26849,0.150505,0.1969925,0.332675,0.5109125,0.722605,0.8580875,0.8013525,0.596555,0.3910575,0.221845,0.317705,0.350845,0.3799675,0.2704125,0.1020575,0.0743,0.04965,0.09701,0.0781925,NA,NA,NA,NA,NA,NA,0.09185,0.0829425,0.090895,0.0345725,0.038665,0.0380575,0.034865,0.028955,0.04151,0.1532075,0.16837
"000043.SZ",0.2228275,0.2246125,0.2265875,0.2535,0.45262,0.4464175,0.5195775,0.45209,0.524475,0.509285,0.4651625,0.57235,0.557755,0.4532325,0.4111725,0.2884825,0.308335,NA,0.372595,0.3780425,0.672745,0.57275,0.5888475,0.3172875,0.254195,0.2471875,0.236955,0.1486575,0.11027,0.22209,NA,0.333485,0.226415,0.1566825,0.1704125,0.2252475,0.27692,0.3059925,0.276455,0.2255125,0.17538,0.0988275,0.0974175,0.10129,0.110995,NA,0.10425,0.0872775,0.0988825,0.1831025,0.2016075,NA,0.432355,0.379245,0.1663975,0.11699,0.0977475,0.165745,0.3002475,0.425,0.4859725,0.3699425,0.3548325,0.350835,0.2551425,0.1891025,0.19788,0.29944,0.3196825,0.2540975,0.155565,0.16551,0.1526825,0.13193,0.1144,0.1427775,0.12026,0.088005,0.0474825,0.04939,0.0688575,0.2306875,0.289025,0.3538725,0.2893125,0.319945,0.2539225,0.335365,0.280295,0.3405525,0.5061925,1.0907875,1.404075,1.2785575,0.95998,0.71035,0.51224,0.6287825,0.54091,0.5565075,0.34169,0.1588725,0.1857225,NA,NA,NA,0.278805,0.2663725,0.281765,0.1772,0.1582225,0.09373,0.1328025,0.172955,0.158825,0.1705775,0.0959575,0.0589625,0.038705,0.037295,0.038615,0.0412725,0.08437
"000045.SZ",0.2399275,0.3906375,0.4547325,0.5428575,0.5665,0.53445,0.7259825,0.5094925,0.5694825,0.446785,0.5123075,0.48302,0.431195,0.34489,0.332735,0.407885,0.4090725,0.40696,0.363705,0.2671375,0.3180525,NA,0.380995,0.3631975,0.46762,0.4567175,0.47647,0.195685,0.17946,NA,0.2486875,0.2267125,0.211615,0.1600525,0.1549025,0.303935,0.350645,0.3430775,0.190785,0.110865,0.10383,0.10131,0.1164575,0.11452,0.1109875,0.10402,0.1114,0.1242775,0.3003925,0.34312,0.3413075,0.2482175,0.1691775,0.13033,0.1322025,0.1858025,0.21919,0.23369,0.202275,0.26376,0.263545,0.2755,0.25519,0.25576,0.16496,0.149905,0.190125,0.1966025,0.18009,0.1068975,0.11733,0.08386,0.1404225,NA,NA,NA,NA,NA,0.3096575,0.30401,0.2626175,0.14832,0.126895,0.13985,0.203785,0.2145475,0.2212625,0.0970275,0.16662,0.2448525,0.5658825,1.0253325,1.301705,1.120515,0.9107575,0.63307,0.4562475,0.4633575,0.60014,0.70789,0.53894,0.4259125,0.2853175,0.2312075,NA,NA,NA,NA,0.32972,0.4101525,0.417905,0.2625325,0.154505,0.23509,0.2565375,0.1931925,0.1334575,0.1282125,0.114125,0.1315225,0.1301775,0.07271,0.140185
"000046.SZ",NA,0.5225425,0.5998425,0.46192,0.657655,0.5925675,0.6617075,0.6181,0.7523975,0.761605,0.5814975,0.6487625,0.540115,0.45197,0.3856825,0.4271975,0.5136475,0.37131,0.3952525,0.354015,0.4072275,0.4070725,0.4522775,0.318045,0.2483825,0.2143875,0.2157175,0.10731,0.136435,0.2935025,0.321935,0.27358,0.1534875,0.11823,0.159005,0.1820275,0.221645,0.2132725,0.16882,0.113155,0.081335,0.1118,0.123735,0.1202725,0.10179,0.07202,0.138855,0.1423925,0.187765,0.1336525,0.23137,0.242105,0.274525,0.1630875,0.13922,0.09034,0.0851175,0.071095,0.0837025,0.10747,0.17909,0.1907875,0.220575,0.2607275,0.188605,0.18831,0.2419025,0.2841925,0.227875,0.1425525,0.0698675,0.06322,0.05162,0.0519675,0.0529825,0.1487575,0.173135,0.16085,0.069395,0.0581375,0.10483,0.13721,0.145635,0.1916875,0.3729925,NA,0.6561175,0.5561775,0.5296475,0.3510075,0.49679,0.660465,0.76288,0.704815,0.46767,0.3058725,0.2466175,0.27814,0.26819,0.294635,0.174235,0.13345,0.0561925,0.0596675,0.08565,0.078015,0.0652225,0.0331,0.03851,0.035995,0.032865,0.02012,0.0444675,0.0516575,0.053965,0.0399225,0.03654,0.03144,0.0193275,0.0554625,0.05439,NA,NA
"000048.SZ",0.179675,0.1599525,0.15189,0.1803125,0.230525,0.2288525,0.265305,0.24868,0.2970875,0.2814525,0.2440325,0.2397725,0.228475,0.1943275,0.235145,0.2117125,0.23233,0.1770175,0.1661125,0.1362675,0.1937325,0.20381,0.1918175,0.162155,0.15253,0.13665,0.1280275,0.094385,0.138725,0.1649275,0.207785,0.17632,0.1220925,0.072495,0.0795625,0.101615,0.1303725,0.1292025,0.1030075,0.112705,0.1479925,0.20318,0.225295,0.2074325,0.1786875,0.16362,0.165575,0.1446225,0.1746225,0.1395575,0.1188275,0.104165,0.10769,0.1173575,0.12581,0.0865175,0.04219,0.04523,0.09267,0.1108075,0.2036,0.2235325,0.22605,0.16192,0.145335,0.17691,0.1997525,0.1841925,0.152505,0.160585,0.1763975,0.1971225,0.185515,0.1912475,0.23051,0.1932475,0.1654575,0.117105,0.091615,0.078505,0.1024,0.1320575,0.123685,0.11793,0.119235,0.1505275,0.1709125,0.219225,0.25527,0.4214775,0.593935,1.21999,1.55021,NA,NA,NA,1.6045575,1.40337,1.0926225,0.7207125,0.3021175,0.1796775,0.233145,0.19491,0.176555,0.0593975,0.0504425,0.041455,NA,NA,NA,0.0647225,0.09796,0.091305,0.0922775,0.0873875,0.0621075,0.0857225,0.06113,0.05922,0.0485925,0.1082175,0.1701675
